num_examples: 1500 : loss: 4.11822129909,
num_examples: 1800 : loss: 4.13463849217,
num_examples: 2100 : loss: 4.12930942736,
num_examples: 300 : loss: 4.1099663554,
num_examples: 600 : loss: 4.09772469789,
num_examples: 900 : loss: 4.09236859723,
num_examples: 1200 : loss: 4.09398946031,
num_examples: 1500 : loss: 4.09873832738,
num_examples: 1800 : loss: 4.09153821066,
num_examples: 2100 : loss: 4.10945653667,
num_examples: 300 : loss: 4.08557573469,
num_examples: 600 : loss: 4.07353362744,
num_examples: 900 : loss: 4.09344531035,
num_examples: 1200 : loss: 4.11037146388,
num_examples: 1500 : loss: 4.09469754188,
num_examples: 1800 : loss: 4.10179681063,
num_examples: 2100 : loss: 4.08425355328,
num_examples: 300 : loss: 4.07401040236,
num_examples: 600 : loss: 4.05943465051,
num_examples: 900 : loss: 4.06911820242,
num_examples: 1200 : loss: 4.07038330816,
num_examples: 1500 : loss: 4.0756977822,
num_examples: 1800 : loss: 4.08158301291,
num_examples: 2100 : loss: 4.08501055685,
num_examples: 300 : loss: 4.03518950838,
num_examples: 600 : loss: 4.07215952005,
num_examples: 900 : loss: 4.04958845441,
num_examples: 1200 : loss: 4.03833596539,
num_examples: 1500 : loss: 4.03618339742,
num_examples: 1800 : loss: 4.04781224252,
num_examples: 2100 : loss: 4.05288382313,
num_examples: 300 : loss: 4.01601809256,
num_examples: 600 : loss: 4.02249467866,
num_examples: 900 : loss: 4.03435525954,
num_examples: 1200 : loss: 4.01558165683,
num_examples: 1500 : loss: 4.03229796073,
num_examples: 1800 : loss: 4.02693542296,
num_examples: 2100 : loss: 4.06228929209,
num_examples: 300 : loss: 4.02701695963,
num_examples: 600 : loss: 4.00666884098,
num_examples: 900 : loss: 4.0189542708,
num_examples: 1200 : loss: 4.00947370228,
num_examples: 1500 : loss: 4.02638311934,
num_examples: 1800 : loss: 4.00802234963,
num_examples: 2100 : loss: 4.06264805342,
num_examples: 300 : loss: 4.04715994919,
num_examples: 600 : loss: 4.0069988499,
num_examples: 900 : loss: 4.03723049986,
num_examples: 1200 : loss: 4.02517165614,
num_examples: 1500 : loss: 4.03262668223,
num_examples: 1800 : loss: 4.01879548888,
num_examples: 2100 : loss: 4.03098221642,
num_examples: 300 : loss: 4.02670239975,
num_examples: 600 : loss: 4.00822662043,
num_examples: 900 : loss: 4.01844058981,
num_examples: 1200 : loss: 4.04113052733,
num_examples: 1500 : loss: 4.0328391067,
num_examples: 1800 : loss: 4.04705738465,
num_examples: 2100 : loss: 4.02228525817,
num_examples: 300 : loss: 3.99460313101,
num_examples: 600 : loss: 4.02819666644,
num_examples: 900 : loss: 4.0149091939,
num_examples: 1200 : loss: 4.01054483658,
num_examples: 1500 : loss: 4.03967659984,
num_examples: 1800 : loss: 4.02680668086,
num_examples: 2100 : loss: 4.03430805411,
num_examples: 300 : loss: 4.02997459489,
num_examples: 600 : loss: 4.01460879566,
num_examples: 900 : loss: 4.01172840566,
num_examples: 1200 : loss: 4.01441224938,
num_examples: 1500 : loss: 4.01747202005,
num_examples: 1800 : loss: 4.02246120571,
num_examples: 2100 : loss: 4.02365078275,
num_examples: 300 : loss: 4.01555633754,
num_examples: 600 : loss: 4.01385694177,
num_examples: 900 : loss: 4.01670986679,
num_examples: 1200 : loss: 4.01280554793,
num_examples: 1500 : loss: 4.01671759132,
num_examples: 1800 : loss: 4.01179792639,
num_examples: 2100 : loss: 4.05193628124,
num_examples: 300 : loss: 4.02796621807,
num_examples: 600 : loss: 4.01465428454,
num_examples: 900 : loss: 4.01770161013,
num_examples: 1200 : loss: 4.01665407855,
num_examples: 1500 : loss: 4.01625326147,
num_examples: 1800 : loss: 4.03761758445,
num_examples: 2100 : loss: 4.03795918017,
num_examples: 300 : loss: 3.9960506214,
num_examples: 600 : loss: 4.01536494095,
num_examples: 900 : loss: 4.01488602032,
num_examples: 1200 : loss: 4.02146302527,
num_examples: 1500 : loss: 4.00059822164,
num_examples: 1800 : loss: 4.00011844274,
num_examples: 2100 : loss: 4.00832017303,
num_examples: 300 : loss: 3.98727427218,
num_examples: 600 : loss: 4.00799745949,
num_examples: 900 : loss: 3.9991597432,
num_examples: 1200 : loss: 3.99149143436,
num_examples: 1500 : loss: 3.98699533095,
num_examples: 1800 : loss: 4.00051840154,
num_examples: 2100 : loss: 3.99675655726,
num_examples: 300 : loss: 3.95792579305,
num_examples: 600 : loss: 3.95649546828,
num_examples: 900 : loss: 3.98588171176,
num_examples: 1200 : loss: 3.97142740662,
num_examples: 1500 : loss: 3.97630630321,
num_examples: 1800 : loss: 3.99589312689,
num_examples: 2100 : loss: 3.99313890415,
num_examples: 300 : loss: 3.95871798613,
num_examples: 600 : loss: 3.97253501785,
num_examples: 900 : loss: 3.98699361439,
num_examples: 1200 : loss: 3.98623231942,
num_examples: 1500 : loss: 3.96466200906,
num_examples: 1800 : loss: 3.96823245674,
num_examples: 2100 : loss: 3.98038914447,
num_examples: 300 : loss: 3.95901023071,
num_examples: 600 : loss: 3.98172205438,
num_examples: 900 : loss: 3.96831957223,
num_examples: 1200 : loss: 3.97241314199,
num_examples: 1500 : loss: 3.98254299986,
num_examples: 1800 : loss: 3.98101225625,
num_examples: 2100 : loss: 3.99474045592,
num_examples: 300 : loss: 3.97910086515,
num_examples: 600 : loss: 3.98240824979,
num_examples: 900 : loss: 3.98554912799,
num_examples: 1200 : loss: 3.99595835622,
